pattern	decision	modification	tinyIds	n_tinyIds	decided_at	run_id	notes
use birth 25 age	remove		1z15VxEKweT 4jy2_Ebe9DM 4ys_E30XcAt 5xBb4RuG0VP 7r2_FO7Wrab 8npomZaj2e5 AjON9EjW9hE AnOffhpE9_T BFdqaBaASzS BXtZWgJbOoJ Bwk1MMTaXHA CagR98x72o9 FRYN8bbm2UG KAn1RAdy9HU KjuyU9G7u9n OHa2YsOe9u8 Sdk3xX5Jp5p TYgEFuhWHA0 VoXA2DJVNtF W5VgzRZAn5k _DBk3oYhjwT aQ7wMNdGTxF aU6O0JkWf7r e4fSMaCFHQs h7EH0VkmDAm htFC0ajykFY kP8hgt6PAE1 pAS2SFmmE_8 pja_VDkpNQm sAY8ER24Qhu tg8m31MNUGv yjMFFuj2O7B	32	2026-03-09T22:33:40.512787	run_20260305_165403	
use in	remove		5EFGn2NN0z_ QJgDq_Y6T8 jkXSndlOiF myz1qHcZHI n9OPze3o tjHHHOSCU unjkQhwukI	7	2026-03-09T22:33:40.549299	run_20260305_165403	
use of a	remove		7k1O7lrRf DuoAZQe9BM2 FbQadwMZyhj Gh2mxNWFXq7 Qq8gfg3DHO W0ydWFjYAZH jbC8hQYd2u myqAuRorf vVNfSfWZ5fP	9	2026-03-09T22:33:40.541791	run_20260305_165403	
use of illegal drugs	remove		2qtmAMj81yc 4nP07nKKaBt _T5UktWRn uC_yvNGE0ec	4	2026-03-09T22:33:40.565924	run_20260305_165403	
use of the	remove		6TTPt0ZDytn 9SBV2zFgN0j F81qdfYde3c KhJpF2MsCpM R_xjf0d5PqX TTLYBrjSP UmU_WBOFdxe XJB5Wu905m XvP47zMQjWw XylxyiaQk1e fC9B6mMoUsD m7eAw4Ru8XE no6RbgdMCbC ohwCzK1PTfw tNr_4Dv51PA	15	2026-03-09T22:33:40.527129	run_20260305_165403	
use other	remove		7JNgcbu50cX 9SBV2zFgN0j AXh1maZjSDJ J9o8MNZZTce JW8BBNRxHV9 Kf4CjAddPtm NGDnd_exS_Y NozMeEcatcw Q13Fr7qirC RHP_wbp3Fp3 XvP47zMQjWw mJG9bd5A9X myxoBX5irC ohwCzK1PTfw tusbKCeUa6M uPTAqAHAMeS vW7Q6_S322 xemOpjPh486	18	2026-03-09T22:33:40.523939	run_20260305_165403	
use stopped age	remove		2Cwxj7Q6xSP 71MRLR_TpI QybPA_TTU Z8cRCyMbU crr033Kv3d gYPyA7h2WPt	6	2026-03-09T22:33:40.555455	run_20260305_165403	
use the	remove		4NPkqXsA9_ 7JM7I5snjx 7JmfsklInXz 7evHXKFm9 7k4c_u50qm AHvM8fg01yV EzOR_iLv23 HWfPDNA7m O32Qs2_Nm QyCe2Jx82Qz QyVIcs3sl V8GbuNAtd7a XJhhljX9oSA XkcPqi2ig XkvxH55s3il XyDLo9i2ig kO1OrawkIL m10mv9j2ix mJ4HeWv_ZnOx mJQDICeqYf mJm7ikgI2mf mycxbw9o2il pFn5CqA5W7S qj_p3xZlo xbmaaF7DzS0	25	2026-03-09T22:33:40.517724	run_20260305_165403	
use type name	remove		3o1xotqPr0 4q_5jsM7oW CST5cNIWs WKPULzfDxf fFLNJ_I_M gwnnJD76jN ofwoMJ_432 p0YwJKiAvb sYVRRLJYku yz430nL6mC	10	2026-03-09T22:33:40.538431	run_20260305_165403	
use type' specifying other text	modify	specifying other text	7JNgcbu50cX AXh1maZjSDJ mJG9bd5A9X	3	2026-03-09T22:33:40.566581	run_20260305_165403	G4
used by the	remove		09ATzG7jyhq 0JWR86KtUtM 0bvJAfaf5Fr 168FZSrrkb1 1AlJTm_XAk 36AzTTWd2 3o1xotqPr0 4q_5jsM7oW 5_MMJQV8SDR 6r2ZX5jvhAn 716_i9668 71MOxwOa6L 71UxwOpT8 7J_q_uq0qQ 7Jjfwreix5Z 7k6kGiaaL 7yG1efja6I 7yUzF7qsB0 7yhkGiT6U 8GsqVRvQoxw 8TDpSzW_n2 8nQxUw5G1yf 8p_PyjAo4CW 9hEYmKqFP BzVxYy4xykz C0FX5nNS8v7 C1E3o4dRe CST5cNIWs CZ_Jvr582Zs EFypfA3AU30 EXgxMPRKZj Edw2FrU_AYF G1jkWQvk5nU MAO1vw2tgpP Q3o9KtkVB5_ QJbDxP_T6U QqHySt_1QTY QyG7gPdapL QyQAc7DE7w QywqBmqiS0 RKTK_njyp T9nI7p8WU TsQkWoZOtRG WKPULzfDxf X1enkMjaaL X1fR1Gj6TL XJKtE9A5X XkW9tSqbSL XkWkeGi66L XyAz9MhLH1P _48Ap_9a3w b1bXaXBtvzV bXc78k5KHSB cFuf0kpAfZA eDaqJHHmSs3 eYmXmqVP9WO eZOvxHy__k5 f0mckYCKjW7 fA3dba4B_hK fFLNJ_I_M g8JhEu1DX2j gwnnJD76jN hwSDvtpfNUO hyNnmXO1n1K jJUtVNegAoV jP7Yp8H9r2 jheGt2rXCBY m1Wrevda6U m1vGtXqir0 m1x0MPtT6L m1zj1Mo6pI mkGAc7DEmD mrIQ7y_a myWlfiaa8 nV0F4TP6gSr ntWam4XNsG9 o6ogK4s3kFr ofwoMJ_432 p0YwJKiAvb pQ6LvG58VK sOx_PhsrVct sYVRRLJYku sanjtwrzwOB vqNNugRpkTv yz430nL6mC	85	2026-03-09T22:33:40.497982	run_20260305_165403	
used by the patient	remove		7k6kGiaaL 7yG1efja6I 7yhkGiT6U X1enkMjaaL X1fR1Gj6TL XkWkeGi66L XyAz9MhLH1P m1zj1Mo6pI myWlfiaa8	9	2026-03-09T22:33:40.541797	run_20260305_165403	
used during	remove		0Bn2dQNFus4 71VHHbHq5a9 7kBAcoGsE 7yeMWFtp68 A4VhSZTN7ZR D9hrPewKb14 EKJ1JNvzuDV J533HcmEf KjwN4c68tPO McoCAT0Cxbx NoQm8FbpszA NzfBYDeaOon OfCnBFc9mAv QJnxlTOWb2ue Qyf68KYp68 Y3EaC2e_se0 _uCjX8J6E7m bsJkAJMAKsy g8gH8JOX4sQ juDj2_S_AXJ mJRUYtpT8 odFC_fgNnuQ p9h74U4Vjae sCQZavoB_pZ tFkSPRA0wcd	25	2026-03-09T22:33:40.517735	run_20260305_165403	
used for analysis of the magnetoencephalography (MEG) data	remove		7Jb_dyYaa8 QJMb_ktT6L Qkx_u1YTa8 XJb_kYTTL XkZzO1Ka6L mygf_JFTaU	6	2026-03-09T22:33:40.555463	run_20260305_165403	
used for imaging	remove		7JcJyKTpI QJbAIyta6U m1GFkJFTTU mJbSLktTT8	4	2026-03-09T22:33:40.565933	run_20260305_165403	
used for the	remove		0z7ebFyqN2N 2enmrtTVG6T 6KQp9gC6Pwn 6XrFYeknFMA 71GTJjcaaI 71L_tFaTI 71v2ylU2QM 791KAHeADvh 7kL81K66U 7kMFWkYp6L 7k_2_ozjV 7kzXdkFppL AGMHDAfKX AeTOh1ke1y_ AgKbVpq7sM9 BFq5ReHc6o3 DlqYrcRAs GotDhuirY H2veZ2hWS H_WM6blSWA HsL5ZJaPd7 IXbpQKwE_g Q1MmsofjV Q1T7D5s2jl Q1emsizsE Q1gZms9TT8 QJ47ioGoN QJWSWktpa8 QJbDwOY6aL QJfQbJY6T8 QJrD_FTaL QUwtdVtCRK9 Qk8YlIgSAf QkyMp1gUhQz QyeXmjszoE RxZ4qmqYZaD StnH_VNTgPs TFse2e3QT86 TSvG5gH29S7 UV5A4Az6KHa X1eaUkYT6U XkGpfJKppL Xkb7i9aaU Xy9gh1gUnXG XyG_JYpa8 Ye2fXt63fuT Yx5K18ebgn3 Zf0HfZChVYX _s3Uiw9UCp cWJysz_PBfw dARAq8HYceX etvrWvmkAe6 fVmYOKPESzT fc6xap5MVAA iW7C_1KOd_ icdrl5QsC_ kf4hoFErN m10mv9j2ix m7KIqTDiE mJYayxIn7z mJxenkeU3mM mkGRMj56aI mkK8yY6a8 mkPW6yeIn7z mkW7dJKaTL mkzS81YpaI myVu1Yp6L mylM51Faa8 o7ZpqwOH_zB oAeRTJowxTA ohOmFaoAut pVumJ3ez4k pePvP9qsoP2 ptk5nIs6SP ryPR_UTvtc sBpHdEnGHAX sbXw6gi4gV u8qSwmtTUke uyjh1u4ybG vVvJgv2ZZ4T wGbnAkfHQC	81	2026-03-09T22:33:40.498428	run_20260305_165403	
used for the analysis of the magnetoencephalography (MEG) data	remove		7kzXdkFppL HsL5ZJaPd7 XyG_JYpa8 mkW7dJKaTL myVu1Yp6L	5	2026-03-09T22:33:40.560986	run_20260305_165403	
used for the blast sensor test shot	remove		Q1gZms9TT8 Xkb7i9aaU _s3Uiw9UCp mkGRMj56aI	4	2026-03-09T22:33:40.565938	run_20260305_165403	
used in	remove		0MK1BGAZhI 7JMVJtKapU 7kGntOFaTU 8GqYxB6o7fj CeDHB5CrGee E1dpM7yoWkk EuAQCZzBzbz FV_DmzjeSJW GyMH8rdX_EV IZMb3DI6h K1bAPTANPpQ MNyafCcb8u2 PO8oScOFbst PTNe3bA3UrA Q1CLqqj2sl QJpFuFT6U Qkb2YdYTaL QyTIc9onig YQ8q0PPNG_9 ZxBV_ws9SPQ aEHw_Kgd9KW de_xdKIjWN fpT3P7RY428 kzUGiZICth mkH1KFT68 ptaLNBaft2 tWzQJqp9N9Q ty8fXP5uMOQ u0Sw1oEcy7W w1sXqOEtzJx wy7JctaF7X2 xNpTywdQAgA ynXCBiht_	33	2026-03-09T22:33:40.512369	run_20260305_165403	
used in diffusion acquisition	remove		5BqydG83Psy AgVsteNoUBh T_bRk1uERqv UDFrm8daPJ4 eBovxjBGA1y hsySRObmxYK rxJgrJPnmsn	7	2026-03-09T22:33:40.549304	run_20260305_165403	
used in imaging acquisition	remove		7JMVJtKapU CeDHB5CrGee E1dpM7yoWkk EuAQCZzBzbz FV_DmzjeSJW GyMH8rdX_EV K1bAPTANPpQ MNyafCcb8u2 PO8oScOFbst PTNe3bA3UrA ZxBV_ws9SPQ aEHw_Kgd9KW fpT3P7RY428 mkH1KFT68 ptaLNBaft2 tWzQJqp9N9Q u0Sw1oEcy7W w1sXqOEtzJx wy7JctaF7X2 xNpTywdQAgA	20	2026-03-09T22:33:40.521877	run_20260305_165403	
used in the	remove		0jlD4spTm 1FeeZphTeq6 4dpuM4qjvPQ 5k_f_5pcy 711QPYp6L 71beWtKp6L 71eieFtTp8 7JtvqoGoE 7kg2lKFaaI 7kxNIOjGj4 7yMigKtTTI 7yazwYT6L 7yzagtY6p8 8g4tHEUMOFU AXUKobHcruk Aj4GkmpbyAF AxzmnqChS BfF3EFEtHT DZUWn8owJXJ DcKdjIbKS Dz1FV9dF_9H M71WUMgjb OZP4kngPyY OfvsK0kT7 PtMT3JHPexB Q13gKKT6L Q1ZFTkYT6L QJsuOjMs4 QfK7rRqMr2 Qk4IOjMi4 Qk6d_jMiN Qk_iKr9WSL QkxF6kKppU QyV5doGjN QyWtgtF6pU RnNb0cqBWm1 V22to_3sJS0 XJAuuozjN XJMKgFK6aL XJZeMEljl5W XJl9lFFpp8 XJyYuifoE Xk9wcifsE XkfKayt6TU Xkj2Oizi4 XyfL9_sp6U XylwIYFppU YFMXcd27DDd _b1Acv2pdYu epoO6VwXT59 f9N7DJMDFAc hYNht1K6qd m1TIKY6TI m1i_5ozoN mJR6diGoV mJxYlYtapI mJxxf4eie5Z mkWBijGs4 mklG4sszj4 mkqxKKaT8 mnqDET2XMe4 oLonU3FwP oQt888ysjB pHktYXNq uqm7ZdP11jR wJEclY4bS z0vH2gFU_N	67	2026-03-09T22:33:40.500583	run_20260305_165403	
used in the imaging scan	remove		71beWtKp6L 71eieFtTp8 7kg2lKFaaI 7yMigKtTTI 7yzagtY6p8 Aj4GkmpbyAF Dz1FV9dF_9H Q13gKKT6L QyWtgtF6pU XJMKgFK6aL XJl9lFFpp8 mJxYlYtapI mkqxKKaT8 wJEclY4bS z0vH2gFU_N	15	2026-03-09T22:33:40.527136	run_20260305_165403	
used on imaging	remove		Jyzf2eXKg6P mJiLFKp6I oF52YfSC_zT uA5qJvmhDJv	4	2026-03-09T22:33:40.565942	run_20260305_165403	
used on the	remove		7JZMwJKa6L 7yb7vt6TI 98P74bgvCO ORAy_BuAZaa QTpgw_QOFex QkgDUkYp6L Qkgx7wtapU QylZ3O5aTI T42fh7RVVHv XkWlXPKapL XkuykKaTI gVTmLV7PgU lnoEuEhUtg my_hd5pT8 myeXPFap8 ntBnBev6kx5 xBgym9inFQ z1R6SPDg0	18	2026-03-09T22:33:40.523959	run_20260305_165403	
used on the participant/subject for surgery	remove		98P74bgvCO lnoEuEhUtg xBgym9inFQ z1R6SPDg0	4	2026-03-09T22:33:40.565946	run_20260305_165403	
used other text	modify	other text	0k3wA_vAWq6 4RsF1BJHn3N 5j9u4kAzkjR T42fh7RVVHv fA3dba4B_hK kcAswFphnYN o6ogK4s3kFr tSOxeBgGpNw tWzQJqp9N9Q	9	2026-03-09T22:33:40.541803	run_20260305_165403	G5
used to	remove		0GziFeRy0 0IwJxjCVn 0UkZVpHV8ud 1HrYPp_RP 1RgF35Jc9Qa 1nJAQxmDraW 1opp2UcRC 1utMj3sZzmc 2HOq_A5LT1 2P3jY7sNaJ5 2ProySxhvMV 2qKatJ8ZSi 3UETqfhCArb 4RmunSGm6X 4kD2SU1C8Ab 4ouSfySwxdy 6gpCRm2WKC3 71Gl8_FaaL 71irOFpaI 71xmudF6pL 7GhzxVo2zK7 7JW5SdYp6L 7JeKDOY6pI 7Rpvdx8hi 7kZbIdtTTL 7s2P2OyPK 7ybI_Faa8 7ylW55i3og 8DkrgmSRs AOGiKjZ1F AffUXsK39Ag BBEzKAC_YW1 BzXl_neddF DtY_ASf2AkA HxTKMrtVcAR ICmkJAHbu JcesujysD2T Jluhye0Fi Ju5xsnry9ak K4Kxs78oYzY M4dzFyBa6NG MepOT5QXK3Q N9n19PsNzsY PF0TTbv_Zsa Q10SdF6a8 Q12T5sGoV Q1WQUOYpT8 Q1bpBuFa68 Q1gzudYa6L Q1liD_F6TL Q7Y2XWwVh1a QAeFTrNbcW QJGe__YTTL QJZbOuY6a8 QJgAwdFTTU QJsl_0rqAc7 QbVDfMHYYBv QkZ_1Kp6I Qkc_kYpa8 QtQm5mckjt8 Qx0YeCMDW QyVXgX5C5Q QyxbLdYTTL SWmS1_ykLi T9G7k648i TvqFtpifi U2UQM1f3S6h UxdJg6Cb4y WKVuS5OI X15BdKa6U X1aS_F6pI X1leU_t6aI XJGRrutT68 XQO4y8bMN Xw_ocRwMUZU XyGGbJt66I Xy_oSOYT6U YgjOp4q5MAo YvUoShaBTSD ZT4fyH_b1GC ZjEGONLG9 _TBgDm3_fj ag50tAUy4 bAvBkdZzovJ bUSVDONbb cj_FFOa2wL dqsIbbck8 dwY6WW3XRVO eKwaUFUD9tz edesBqX067K esP1p9LiI f7xuCxSbar gFKjwjQwRdo gMg7rrUTynR iCcu2WiD0 j6MC98ptlz jFg6DNBBsP m1MlbgX5A9m m1rk55jhil mJfaS_taTI mJlCB_F6pU mkeEudKaT8 mp6wt4DH myG7LOKTTU myGU_ut6a8 nDHaZy_jwhJ nGJmVSuRTt7 o2Wa4gP279c oCrAo1ykgQZ oTdvyFg2N pq8Eh3CRrh q6DhJ_PN5AU rACVQ5Ev1QE sLMpL6atAM sLuj3lQ_ sc0eU8sXd7O tLb7mAdtp uDrXhoUtkx1 ujsgLQvN_ vH91C2Jt43w vVSPCRywG voRpKSReyW9 wKkgVoFoM5m wP_LhYK1 wsiLpwLsxg x9RfmyH8a xLzHpnlHQ yY8AZP7MS5r yZ0DTk5lPz zsxnk_YxwqX	130	2026-03-09T22:33:40.492662	run_20260305_165403	
used to collect data	remove		7JMJsc6pI 7_QTrIUWs QybG1jq6TI _dyMMxdAo iRSydgQvS ket9Nt7wmD myezJscTa8 yi8HdU30	8	2026-03-09T22:33:40.545321	run_20260305_165403	
used to determine	remove		1KfH37TeOEQ 27OObjKP1rm 7U286E97j 7cfg6T3QnI 7stUY_jHJ91 7yX_5znLSyw 7yf_CvKTpL 8TovpWRKboZ 8mvWsNkT6u5 96oSHdMB1q EFNdeQNTHU2 ITY3yfHboL IXbpQKwE_g J5roKkAO5hn JwfUJxm1f K8o2jl2UT O32Qs2_Nm QJIL0eqFG URA0n6BmpTa X1DYg_qAcm fhv3_uf3OcY gVUrsBfg807 hGK0CauSUwX jrFpncZWo4 kO1OrawkIL ohOmFaoAut qJT9FiUpE sbXw6gi4gV tyT6kQvD7FG ua3EQVhqGqX w8AG4WAXs wbxNmksJR xF75c9twZU yzuuDwhUR	34	2026-03-09T22:33:40.511830	run_20260305_165403	
used to enjoy	remove		C3TkudYdMT_ QyQEqyO3kXl WssDrhnrpTZ X1i5n9inog XkuUxmwZbhdg ZVxSX9otGX_ mJxb_hcj3sl	7	2026-03-09T22:33:40.549310	run_20260305_165403	
used type' specifying other text	modify	specifying other text	0k3wA_vAWq6 4RsF1BJHn3N 5j9u4kAzkjR T42fh7RVVHv fA3dba4B_hK tSOxeBgGpNw tWzQJqp9N9Q	7	2026-03-09T22:33:40.549318	run_20260305_165403	G4
using a five-point Likert scale	remove		719TLbQykg 71egVKFmkkl 71lxFgwQJye 71xlImuXkyx 7JeeWYeVkyg 7y4iVFX1Jx 7yLnqrXJkl 7yzaI4mk1g Q1CEQEQJyg Q1ggCjF7kyg QJMgYsz71yl QJRdHjQJkl QkhpQFQkJl QkznTS4yJl QyMwvNNkkl X14lmDHQy1e XJG9_SXyye XJG_4D7J1e XJd64tQJkg XJnPhfV1kx Xk3Umh7y1e Xkbg7HaX11l Xy4GfWQ1yx XyIwEim11e XyR6PB4yyl XyltAC71kx mJh6nVmJ1x mkErwVXkkl mkLgPNXyke mynBq57k1g	30	2026-03-09T22:33:40.513968	run_20260305_165403	
using a four point Likert scale	remove		7kdg2HGm11g QJhFdoX1Je QJxeDpgQ11e QJxhjQVkke X13chBVkkl XJ27MlV1Jx Xk_6tX4yyl Xk_CBpm1Jx m1Ua9TX1kx mJ9NwtXJJx	10	2026-03-09T22:33:40.538447	run_20260305_165403	
using the	remove		0CJPFVpE9 2MpS5ASNS24 2TEQ_AJ_z 2YinLbzZ0l 2qzBXNFi8 36_aM3_Oc4f 3JuD8SsFXGM 3jBGBGAh6Qg 4RmunSGm6X 56hqo_bCUp 5DnwKaJdbHb 6A6rhtQkYKu 6Cqn1raMNQ 6PoPi1fyJ 6aHpVD9uJ 6xZJQvZY2h 71_67NRkQ 71q_kubW2ug 71v2ylU2QM 7kQeKxu5R5Q 8K1tfhYuoBG 9LctISJipt 9LuwGvfZ4z 9YBfFJKXhOg 9ccHSdARAQ6 AY4JkjxRTNu AffsQhKESyV C4MJzbj8DW CX84Z8NC6E8 C_HEKhnno Cp8ESDF_qj D1qUJ_2umGu F7o2qFbTQv3 GGJ8ysbIeZ HM2WeSADWAn HkQvjLs1yj Mof52m4lOb NRbO0GBvUT1 PAM_XiMKyE Q16hMmUgm Q1mb2yg8h7M Q1tW1_bbn_l Qkkbydb_2ue Qli_agDCJp RBS0hFGysKA RTKQcYb5yuu Rv51YEvZyMJ SxcJe6CwjEj TjqhIplqB7 UYcsJsfRmMb Ucs8udKPeuS UmzZ0Ffha UzVpiGHk06 V22to_3sJS0 VJggJ_ypZD XUsy5qjA4DU Xy9gh1gUnXG _7mYKY6Xxb _JN2b8z_K6 _i3innbHg_ aKp9sdRMkbr cj_FFOa2wL ePygqCyrjV fi5XWxwuBL frC_8aPS_K gXjXztpR1PM hzhyyMqtqvw i5Wfn85XNZ i8DX2p7w_B j4ivqvyXzY kDCYK2UQwhr m1_6rNVkyx m1jYt7ImU mJ6bzmLeQ mJlWo1xInQG mJxenkeU3mM mkClKJ_3yQl myhe1__bn_l oVJViuqnkP oaorJeD_vL p5NDhstd77v pX7ytZWUi qj_p3xZlo topfoAKEi uFKF2M5gS uaJbFe7AXEE vWhRBZXQ102 vn2nq_MuXy wHAgADd4ou4 wSHl0_5X8E xzzcrQe4f_n	91	2026-03-09T22:33:40.497458	run_20260305_165403	
usual work (include work at home)	remove		9DurwQ8wTR QkXSR__b3Oe X11Ld1_hJQg X183dkdhkXg myQTeukunkQl	5	2026-03-09T22:33:40.560992	run_20260305_165403	
value for the	remove		6fOO6j9dFHV 7yllQjHmyyl Cp8ESDF_qj Kfc9IjUGiY Sp4REESMWj4 mJoVF7lHCM mkZJzo5aTI mkqxqeu9A97 qR69y701VC8 tBwqVw7eYym tPqTHDXYNVk	11	2026-03-09T22:33:40.535413	run_20260305_165403	
value in	remove		3DBwgtUSI EuAQCZzBzbz OP3qopmP0oX dNuvO_36XZ r6zQ9EiWJP	5	2026-03-09T22:33:40.561002	run_20260305_165403	
value of	remove		052F4oyAFuS 0IjKebiBF 0wCuwjNmHs7 19tFD0fqGy7 1YTGUrmbCs8 2_kKSMytE_ 3c7UPCL3 5nB3uP4Vh 71bfS7qjSC 71uHDYT6U 7JElwZ_50qX 7JIls56aI 7TYceS1t_Z4 7XpThOgxiG 7kE__sfi4 7klZS7coBC 7s2P2OyPK 7wnHQpxWF8 7y7dgdc097 7yHnO9a6U 7yM7lo9668 7yMVndcap8 7yMigKtTTI 7yWJxi5p6I 7yxgli5TpL 88Jchw_HK26 9SNx5hM39 A0a3WvckB2 A3T4pzGsEpz AQHnAkKRC0n AaDM6VDM3GD BRYhM8_Gq CP3Ryzo4NAu DjPAadSi6 F3tD04n77 FWL83NCcZ FkCW6CLR5s HaKVa42wx4W HudgYyO7hpK IX1Nkv95bC KvVmdexqEyW LT4EpgltE NGYTElPDX NSZAmA9kKg OpKTxbak8Q7 PWDkvgdqBz PrfCYR_Pbz4 QJIL0eqFG QJUmo5pT8 QJW7xoc66L QJYVeWdZZn_l QJZr8R_TpU QkAklS7qorC QkBbB7coHC QkZBlo96aU QkZd4XqorR QkZndDF6TI QkZuD1Fpa8 Qkl8eWOZWndl QybPpC_pp8 Rm_mRFdofpC SPPaOCvPWTc SjoMhxVa3 TqQaeY_ay URr_Yf9_V UsfhTL7BC X1Glxjc6pL X1Mgo9TTL X1s99oGsE X1xfgiqp6U X1z4SvFTa8 XJGWBmqirC XJQuuiziN XJ_9MiqaT8 XJg_wytpa8 XkMrTROapL XkbB6AO66I XqLRybPktE Xy3uxdcA9m XyJrxb_WWn_l XyWMejcppU XyfHXocTpI Xyg6OPF66L Xygmes5pTI XygxiqTaI XyseDZO5Rcm Xyx4HvFpaL YtfYIUDrVL Zr6G5RmK40N _UsYWXZ_E _Uwj2oThix aAFkmEGaHhb aAnpaCgvi ajJ71_ZY1Wt axAmHcxR1j1 axQdDjPzPDM bDnFsdt4waU cJIkIsto cWmLgspl d0UXVpVOPr dB_QgyqOH2 dKhhpF_zrW1 eT220E5aZ8h kFEY7z1x lR0dBSvReQ lbDZxUvLt m12DZ_cC97 m1DevjaaL m1MxOWjTaL m1zUZkFpT8 mJ7ubu5Rq7 mJGW_Wj6a8 mJVHYifoV mJeD2UtppL mJzHgscaTU mJzKfo56a8 mLXPsECPzj mkxHvAOTTL mybPBDKTTI oVJNZj5WJOz qaR5aEAxaT rXWVvwmcS8Z sLMpL6atAM tOuWXtVefK u8S5cRAZpXQ u8t1acFM4J wFgj786YaU xkEcM5f9C y2Lj_dNVmQ yzOLUIQbg3	130	2026-03-09T22:33:40.492702	run_20260305_165403	
value of the	remove		052F4oyAFuS 0IjKebiBF 0wCuwjNmHs7 2_kKSMytE_ 71bfS7qjSC 71uHDYT6U 7JElwZ_50qX 7kE__sfi4 7klZS7coBC 7s2P2OyPK 7wnHQpxWF8 88Jchw_HK26 9SNx5hM39 A3T4pzGsEpz AQHnAkKRC0n BRYhM8_Gq DjPAadSi6 F3tD04n77 HudgYyO7hpK KvVmdexqEyW NGYTElPDX OpKTxbak8Q7 PWDkvgdqBz PrfCYR_Pbz4 QJUmo5pT8 QJYVeWdZZn_l QJZr8R_TpU QkBbB7coHC QkZBlo96aU QkZuD1Fpa8 Qkl8eWOZWndl Rm_mRFdofpC TqQaeY_ay X1Glxjc6pL X1Mgo9TTL X1s99oGsE X1xfgiqp6U X1z4SvFTa8 XJQuuiziN XJ_9MiqaT8 XJg_wytpa8 XkMrTROapL XkbB6AO66I XqLRybPktE Xy3uxdcA9m XyWMejcppU XyfHXocTpI XyseDZO5Rcm Xyx4HvFpaL YtfYIUDrVL _Uwj2oThix aAFkmEGaHhb axAmHcxR1j1 axQdDjPzPDM cJIkIsto d0UXVpVOPr lR0dBSvReQ m12DZ_cC97 m1DevjaaL m1MxOWjTaL m1zUZkFpT8 mJ7ubu5Rq7 mJVHYifoV mJeD2UtppL mJzHgscaTU mJzKfo56a8 mLXPsECPzj mybPBDKTTI oVJNZj5WJOz qaR5aEAxaT rXWVvwmcS8Z tOuWXtVefK u8t1acFM4J wFgj786YaU xkEcM5f9C y2Lj_dNVmQ	76	2026-03-09T22:33:40.499043	run_20260305_165403	
value representing the	remove		Q1bQmoqppU QkZ330_6TU Qk_DWwtT6L QyGObvKp6I QyI_wYa68 QyeDaRdT6L XJ_8WPtp6I XyGGbJt66I iJMzdk9GS6 m1ldUktTpL myGt_wF6T8 myedZwFp6I	12	2026-03-09T22:33:40.533061	run_20260305_165403	
value unit of measure	remove		XJW75uKT68 p8kJNMwDnOu tBfoNinrW y2Lj_dNVmQ	4	2026-03-09T22:33:40.565955	run_20260305_165403	
valve of the heart	remove		Qjqg5ABfQ6A U9xXcs3scxC XORNYuCgKoS bAJohk5zYsa wBU56z94om3 yMHA1Nh14p9	6	2026-03-09T22:33:40.555487	run_20260305_165403	
velocity measured with echocardiography	remove		6DofPnpthMu FUtA5RD_Yj7 H84qSbWxwMD S8rDghDpT9N xJyH0r00xNa yjmMFUqd4mq	6	2026-03-09T22:33:40.555494	run_20260305_165403	
velocity of	remove		IK68__3vjw L1lk76MQeG WqhFBO5KNX hW8I6YU6jy uxzBoD6H5f	5	2026-03-09T22:33:40.561060	run_20260305_165403	
velocity of the tissue doppler lateral	remove		TBaTd9cB5h V1p_vGTY6X V224yMWmJA WdxjnUW_lR XZzlNYema iNSF9s3AE6	6	2026-03-09T22:33:40.555502	run_20260305_165403	
ventilatory equivalent for carbon dioxide	remove		VTd8XrrUv XyEWdKapL m1b7ZuFaa8 mJWVWdKaa8 mkg4b_KTpI	5	2026-03-09T22:33:40.561067	run_20260305_165403	
ventricle end diastolic volume	remove		5rAXtyevhPj 7ezSCg0y4X2 7mrN0SrA0AR F2p8ny34UFE YpERx5ZsOoX rTv6sUnnkUt	6	2026-03-09T22:33:40.555510	run_20260305_165403	
ventricle end systolic volume	remove		Cc6SWZEnHx9 UV3CAUaOap2 XGkGU3Aq3Jq c9zqn4z08J9 waJvXKGdFEV zRE2pCtsvZA	6	2026-03-09T22:33:40.555516	run_20260305_165403	
ventricular end	remove		bDKxtt4aNSd cq91nOjzPnF h9x6OAJTKXu vJg9pDwQ7nW	4	2026-03-09T22:33:40.565960	run_20260305_165403	
ventricular end - diastolic	remove		71X7fM7c0cm eFPZAr7W8ov gkAuJTTxuNO h9x6OAJTKXu onPVSQz1wnR uKUKfgumVde	6	2026-03-09T22:33:40.555527	run_20260305_165403	
vessel anatomic	remove		1NAEX1BkD7Q 4yFwGnYGoE FIXjm6eGh GFNOEE65mA M5hDuB4p05 QWrtiwTjZG RRpQqvM9r8b TvPKN5vAAE Tx25Oed0wKQ bvBknAT0WYz dY6m7qxb0 eGKnjEOE j5XN4EvybMm rdVwjWyEK	14	2026-03-09T22:33:40.529277	run_20260305_165403	
vigorous physical activity indicator	remove		8ZUtK3ZFpT0 Pok5Nc9P3sN WXAtWAHpjqX dQh55CAQAQX gSnXN8mRArg gunfSXbrcCf wahBhSdJCJu	7	2026-03-09T22:33:40.549342	run_20260305_165403	
